Left Period,Left Arrival Rate,Right Period,Right Arrival Rate,Left Number of Cars,Left Average Waiting Time,Left Maximum Waiting Time,Left Time to Clear,Right Number of Cars,Right Average Waiting Time,Right Maximum Waiting Time,Right Time to Clear,
5,0.60,10,0.10,248,199.16,377,374,34,1.00,5,1,
5,0.60,10,0.20,248,199.16,377,374,76,1.06,6,1,
5,0.60,10,0.30,248,199.16,377,374,117,1.12,6,1,
5,0.60,10,0.40,248,199.16,377,374,161,1.49,6,1,
5,0.60,10,0.50,248,199.16,377,374,204,2.05,6,1,
5,0.60,10,0.60,248,199.16,377,374,248,3.55,9,1,
5,0.60,10,0.70,248,199.16,377,374,295,16.73,19,12,
5,0.60,10,0.80,248,199.16,377,374,341,51.90,85,84,
5,0.60,10,0.90,248,199.16,377,374,388,89.41,163,162,
5,0.70,10,0.10,296,274.07,524,523,34,1.00,5,1,
5,0.70,10,0.20,296,274.07,524,523,76,1.06,6,1,
5,0.70,10,0.30,296,274.07,524,523,117,1.12,6,1,
5,0.70,10,0.40,296,274.07,524,523,161,1.49,6,1,
5,0.70,10,0.50,296,274.07,524,523,204,2.05,6,1,
5,0.70,10,0.60,296,274.07,524,523,248,3.55,9,1,
5,0.70,10,0.70,296,274.07,524,523,295,16.73,19,12,
5,0.70,10,0.80,296,274.07,524,523,341,51.90,85,84,
5,0.70,10,0.90,296,274.07,524,523,388,89.41,163,162,
5,0.80,10,0.10,341,347.70,676,675,34,1.00,5,1,
5,0.80,10,0.20,341,347.70,676,675,76,1.06,6,1,
5,0.80,10,0.30,341,347.70,676,675,117,1.12,6,1,
5,0.80,10,0.40,341,347.70,676,675,161,1.49,6,1,
5,0.80,10,0.50,341,347.70,676,675,204,2.05,6,1,
5,0.80,10,0.60,341,347.70,676,675,248,3.55,9,1,
5,0.80,10,0.70,341,347.70,676,675,295,16.73,19,12,
5,0.80,10,0.80,341,347.70,676,675,341,51.90,85,84,
5,0.80,10,0.90,341,347.70,676,675,388,89.41,163,162,
5,0.90,10,0.10,388,422.44,828,828,34,1.00,5,1,
5,0.90,10,0.20,388,422.44,828,828,76,1.06,6,1,
5,0.90,10,0.30,388,422.44,828,828,117,1.12,6,1,
5,0.90,10,0.40,388,422.44,828,828,161,1.49,6,1,
5,0.90,10,0.50,388,422.44,828,828,204,2.05,6,1,
5,0.90,10,0.60,388,422.44,828,828,248,3.55,9,1,
5,0.90,10,0.70,388,422.44,828,828,295,16.73,19,12,
5,0.90,10,0.80,388,422.44,828,828,341,51.90,85,84,
5,0.90,10,0.90,388,422.44,828,828,388,89.41,163,162,
6,0.10,1,0.10,28,0.00,2,1,30,11.21,19,1,
6,0.10,1,0.20,29,0.00,2,1,66,116.49,203,192,
6,0.10,1,0.30,29,0.00,2,1,104,289.14,544,542,
6,0.10,1,0.40,29,0.00,2,1,144,462.05,891,889,
6,0.10,1,0.50,29,0.00,2,1,181,632.88,1233,1231,
6,0.10,1,0.60,29,0.00,2,1,220,810.29,1585,1585,
6,0.10,1,0.70,29,0.00,2,1,259,985.95,1941,1940,
6,0.10,1,0.80,29,0.00,2,1,298,1158.97,2285,2285,
6,0.10,1,0.90,29,0.00,2,1,341,1337.17,2645,2645,
6,0.20,1,0.10,67,0.00,2,1,28,11.25,15,1,
6,0.20,1,0.20,67,0.00,2,1,66,116.49,203,192,
6,0.20,1,0.30,67,0.00,2,1,104,289.14,544,542,
6,0.20,1,0.40,67,0.00,2,1,144,462.05,891,889,
6,0.20,1,0.50,67,0.00,2,1,181,632.88,1233,1231,
6,0.20,1,0.60,67,0.00,2,1,220,810.29,1585,1585,
6,0.20,1,0.70,67,0.00,2,1,259,985.95,1941,1940,
6,0.20,1,0.80,67,0.00,2,1,298,1158.97,2285,2285,
6,0.20,1,0.90,67,0.00,2,1,341,1337.17,2645,2645,
6,0.30,1,0.10,105,0.00,2,1,28,11.25,15,1,
6,0.30,1,0.20,105,0.00,2,1,66,116.49,203,192,
6,0.30,1,0.30,105,0.00,2,1,104,289.14,544,542,
6,0.30,1,0.40,105,0.00,2,1,144,462.05,891,889,
6,0.30,1,0.50,105,0.00,2,1,181,632.88,1233,1231,
6,0.30,1,0.60,105,0.00,2,1,220,810.29,1585,1585,
6,0.30,1,0.70,105,0.00,2,1,259,985.95,1941,1940,
6,0.30,1,0.80,105,0.00,2,1,298,1158.97,2285,2285,
6,0.30,1,0.90,105,0.00,2,1,341,1337.17,2645,2645,
6,0.40,1,0.10,142,0.00,2,1,28,11.25,15,1,
6,0.40,1,0.20,142,0.00,2,1,66,116.49,203,192,
6,0.40,1,0.30,142,0.00,2,1,104,289.14,544,542,
6,0.40,1,0.40,142,0.00,2,1,144,462.05,891,889,
6,0.40,1,0.50,142,0.00,2,1,181,632.88,1233,1231,
6,0.40,1,0.60,142,0.00,2,1,220,810.29,1585,1585,
6,0.40,1,0.70,142,0.00,2,1,259,985.95,1941,1940,
6,0.40,1,0.80,142,0.00,2,1,298,1158.97,2285,2285,
6,0.40,1,0.90,142,0.00,2,1,341,1337.17,2645,2645,
6,0.50,1,0.10,182,0.00,2,1,28,11.25,15,1,
6,0.50,1,0.20,182,0.00,2,1,66,116.49,203,192,
6,0.50,1,0.30,182,0.00,2,1,104,289.14,544,542,
6,0.50,1,0.40,182,0.00,2,1,144,462.05,891,889,
6,0.50,1,0.50,182,0.00,2,1,181,632.88,1233,1231,
6,0.50,1,0.60,182,0.00,2,1,220,810.29,1585,1585,
6,0.50,1,0.70,182,0.00,2,1,259,985.95,1941,1940,
6,0.50,1,0.80,182,0.00,2,1,298,1158.97,2285,2285,
6,0.50,1,0.90,182,0.00,2,1,341,1337.17,2645,2645,
6,0.60,1,0.10,222,0.00,2,1,28,11.25,15,1,
6,0.60,1,0.20,222,0.00,2,1,66,116.49,203,192,
6,0.60,1,0.30,222,0.00,2,1,104,289.14,544,542,
6,0.60,1,0.40,222,0.00,2,1,144,462.05,891,889,
6,0.60,1,0.50,222,0.00,2,1,181,632.88,1233,1231,
6,0.60,1,0.60,222,0.00,2,1,220,810.29,1585,1585,
6,0.60,1,0.70,222,0.00,2,1,259,985.95,1941,1940,
6,0.60,1,0.80,222,0.00,2,1,298,1158.97,2285,2285,
6,0.60,1,0.90,222,0.00,2,1,341,1337.17,2645,2645,
6,0.70,1,0.10,260,0.05,4,1,28,11.25,15,1,
6,0.70,1,0.20,260,0.05,4,1,66,116.49,203,192,
6,0.70,1,0.30,260,0.05,4,1,104,289.14,544,542,
6,0.70,1,0.40,260,0.05,4,1,144,462.05,891,889,
6,0.70,1,0.50,260,0.05,4,1,181,632.88,1233,1231,
6,0.70,1,0.60,260,0.05,4,1,220,810.29,1585,1585,
6,0.70,1,0.70,260,0.05,4,1,259,985.95,1941,1940,
6,0.70,1,0.80,260,0.05,4,1,298,1158.97,2285,2285,
6,0.70,1,0.90,260,0.05,4,1,341,1337.17,2645,2645,
6,0.80,1,0.10,301,1.07,4,1,28,11.25,15,1,
6,0.80,1,0.20,301,1.07,4,1,66,116.49,203,192,
6,0.80,1,0.30,301,1.07,4,1,104,289.14,544,542,
6,0.80,1,0.40,301,1.07,4,1,144,462.05,891,889,
6,0.80,1,0.50,301,1.07,4,1,181,632.88,1233,1231,
6,0.80,1,0.60,301,1.07,4,1,220,810.29,1585,1585,
6,0.80,1,0.70,301,1.07,4,1,259,985.95,1941,1940,
6,0.80,1,0.80,301,1.07,4,1,298,1158.97,2285,2285,
6,0.80,1,0.90,301,1.07,4,1,341,1337.17,2645,2645,
6,0.90,1,0.10,341,13.52,16,15,28,11.25,15,1,
6,0.90,1,0.20,341,13.52,16,15,66,116.49,203,192,
6,0.90,1,0.30,341,13.52,16,15,104,289.14,544,542,
6,0.90,1,0.40,341,13.52,16,15,144,462.05,891,889,
6,0.90,1,0.50,341,13.52,16,15,181,632.88,1233,1231,
6,0.90,1,0.60,341,13.52,16,15,220,810.29,1585,1585,
6,0.90,1,0.70,341,13.52,16,15,259,985.95,1941,1940,
6,0.90,1,0.80,341,13.52,16,15,298,1158.97,2285,2285,
6,0.90,1,0.90,341,13.52,16,15,341,1337.17,2645,2645,
6,0.10,2,0.10,31,0.05,2,1,30,3.75,7,1,
6,0.10,2,0.20,31,0.05,2,1,67,9.55,15,1,
6,0.10,2,0.30,31,0.05,2,1,107,62.53,99,92,
6,0.10,2,0.40,31,0.05,2,1,146,158.31,286,283,
6,0.10,2,0.50,31,0.05,2,1,187,255.02,478,478,
6,0.10,2,0.60,31,0.05,2,1,226,355.78,683,683,
6,0.10,2,0.70,31,0.05,2,1,266,456.42,882,882,
6,0.10,2,0.80,31,0.05,2,1,307,555.56,1078,1078,
6,0.10,2,0.90,31,0.05,2,1,351,657.80,1283,1284,
6,0.20,2,0.10,70,0.02,3,1,30,3.75,7,1,
6,0.20,2,0.20,70,0.02,3,1,67,9.55,15,1,
6,0.20,2,0.30,70,0.02,3,1,107,62.53,99,92,
6,0.20,2,0.40,70,0.02,3,1,146,158.31,286,283,
6,0.20,2,0.50,70,0.02,3,1,187,255.02,478,478,
6,0.20,2,0.60,70,0.02,3,1,226,355.78,683,683,
6,0.20,2,0.70,70,0.02,3,1,266,456.42,882,882,
6,0.20,2,0.80,70,0.02,3,1,307,555.56,1078,1078,
6,0.20,2,0.90,70,0.02,3,1,351,657.80,1283,1284,
6,0.30,2,0.10,108,0.02,3,1,30,3.75,7,1,
6,0.30,2,0.20,108,0.02,3,1,67,9.55,15,1,
6,0.30,2,0.30,108,0.02,3,1,107,62.53,99,92,
6,0.30,2,0.40,108,0.02,3,1,146,158.31,286,283,
6,0.30,2,0.50,108,0.02,3,1,187,255.02,478,478,
6,0.30,2,0.60,108,0.02,3,1,226,355.78,683,683,
6,0.30,2,0.70,108,0.02,3,1,266,456.42,882,882,
6,0.30,2,0.80,108,0.02,3,1,307,555.56,1078,1078,
6,0.30,2,0.90,108,0.02,3,1,351,657.80,1283,1284,
6,0.40,2,0.10,147,0.17,3,1,30,3.75,7,1,
6,0.40,2,0.20,147,0.17,3,1,67,9.55,15,1,
6,0.40,2,0.30,147,0.17,3,1,107,62.53,99,92,
6,0.40,2,0.40,147,0.17,3,1,146,158.31,286,283,
6,0.40,2,0.50,147,0.17,3,1,187,255.02,478,478,
6,0.40,2,0.60,147,0.17,3,1,226,355.78,683,683,
6,0.40,2,0.70,147,0.17,3,1,266,456.42,882,882,
6,0.40,2,0.80,147,0.17,3,1,307,555.56,1078,1078,
6,0.40,2,0.90,144,0.14,3,1,353,657.15,1285,1286,
6,0.50,2,0.10,186,0.64,3,1,30,3.82,7,1,
6,0.50,2,0.20,186,0.64,3,1,68,9.46,14,1,
6,0.50,2,0.30,186,0.64,3,1,107,62.88,95,89,
6,0.50,2,0.40,186,0.64,3,1,147,158.47,288,287,
6,0.50,2,0.50,186,0.64,3,1,186,257.23,490,489,
6,0.50,2,0.60,186,0.64,3,1,227,357.79,691,690,
6,0.50,2,0.70,186,0.64,3,1,268,457.84,888,888,
6,0.50,2,0.80,186,0.64,3,1,309,557.61,1088,1088,
6,0.50,2,0.90,186,0.64,3,1,353,657.15,1285,1286,
6,0.60,2,0.10,225,1.01,5,1,30,3.82,7,1,
6,0.60,2,0.20,225,1.01,5,1,68,9.46,14,1,
6,0.60,2,0.30,225,1.01,5,1,107,62.88,95,89,
6,0.60,2,0.40,225,1.01,5,1,147,158.47,288,287,
6,0.60,2,0.50,225,1.01,5,1,186,257.23,490,489,
6,0.60,2,0.60,225,1.01,5,1,227,357.79,691,690,
6,0.60,2,0.70,225,1.01,5,1,268,457.84,888,888,
6,0.60,2,0.80,225,1.01,5,1,309,557.61,1088,1088,
6,0.60,2,0.90,225,1.01,5,1,353,657.15,1285,1286,
6,0.70,2,0.10,268,2.65,6,1,30,3.82,7,1,
6,0.70,2,0.20,268,2.65,6,1,68,9.46,14,1,
6,0.70,2,0.30,268,2.65,6,1,107,62.88,95,89,
6,0.70,2,0.40,268,2.65,6,1,147,158.47,288,287,
6,0.70,2,0.50,268,2.65,6,1,186,257.23,490,489,
6,0.70,2,0.60,268,2.65,6,1,227,357.79,691,690,
6,0.70,2,0.70,268,2.65,6,1,268,457.84,888,888,
6,0.70,2,0.80,268,2.65,6,1,309,557.61,1088,1088,
6,0.70,2,0.90,268,2.65,6,1,353,657.15,1285,1286,
6,0.80,2,0.10,309,18.44,22,20,30,3.82,7,1,
6,0.80,2,0.20,309,18.44,22,20,68,9.46,14,1,
6,0.80,2,0.30,309,18.44,22,20,107,62.88,95,89,
6,0.80,2,0.40,309,18.44,22,20,147,158.47,288,287,
6,0.80,2,0.50,309,18.44,22,20,186,257.23,490,489,
6,0.80,2,0.60,309,18.44,22,20,227,357.79,691,690,
6,0.80,2,0.70,309,18.44,22,20,268,457.84,888,888,
6,0.80,2,0.80,309,18.44,22,20,309,557.61,1088,1088,
6,0.80,2,0.90,309,18.44,22,20,353,657.15,1285,1286,
6,0.90,2,0.10,351,48.90,83,83,30,3.82,7,1,
6,0.90,2,0.20,351,48.90,83,83,68,9.46,14,1,
6,0.90,2,0.30,351,48.90,83,83,107,62.88,95,89,
6,0.90,2,0.40,351,48.90,83,83,147,158.47,288,287,
6,0.90,2,0.50,351,48.90,83,83,186,257.23,490,489,
6,0.90,2,0.60,351,48.90,83,83,227,357.79,691,690,
6,0.90,2,0.70,351,48.90,83,83,268,457.84,888,888,
6,0.90,2,0.80,351,48.90,83,83,309,557.61,1088,1088,
6,0.90,2,0.90,351,48.90,83,83,353,657.15,1285,1286,
6,0.10,3,0.10,31,0.61,3,1,30,2.88,6,1,
6,0.10,3,0.20,31,0.61,3,1,68,4.08,9,1,
6,0.10,3,0.30,31,0.61,3,1,109,10.59,15,1,
6,0.10,3,0.40,31,0.61,3,1,150,59.39,92,86,
6,0.10,3,0.50,31,0.61,3,1,190,131.68,236,233,
6,0.10,3,0.60,31,0.61,3,1,232,206.59,385,385,
6,0.10,3,0.70,31,0.61,3,1,273,281.27,535,533,
6,0.10,3,0.80,31,0.61,3,1,319,356.44,688,686,
6,0.10,3,0.90,31,0.61,3,1,360,431.01,837,837,
6,0.20,3,0.10,67,0.81,4,1,30,2.88,6,1,
6,0.20,3,0.20,67,0.81,4,1,68,4.08,9,1,
6,0.20,3,0.30,67,0.81,4,1,109,10.59,15,1,
6,0.20,3,0.40,67,0.81,4,1,150,59.39,92,86,
6,0.20,3,0.50,67,0.81,4,1,190,131.68,236,233,
6,0.20,3,0.60,67,0.81,4,1,232,206.59,385,385,
6,0.20,3,0.70,67,0.81,4,1,273,281.27,535,533,
6,0.20,3,0.80,67,0.81,4,1,319,356.44,688,686,
6,0.20,3,0.90,67,0.81,4,1,360,431.01,837,837,
6,0.30,3,0.10,109,0.96,4,1,30,2.88,6,1,
6,0.30,3,0.20,109,0.96,4,1,68,4.08,9,1,
6,0.30,3,0.30,109,0.96,4,1,109,10.59,15,1,
6,0.30,3,0.40,109,0.96,4,1,150,59.39,92,86,
6,0.30,3,0.50,109,0.96,4,1,190,131.68,236,233,
6,0.30,3,0.60,109,0.96,4,1,232,206.59,385,385,
6,0.30,3,0.70,109,0.96,4,1,273,281.27,535,533,
6,0.30,3,0.80,109,0.96,4,1,319,356.44,688,686,
6,0.30,3,0.90,109,0.96,4,1,360,431.01,837,837,
6,0.40,3,0.10,150,1.00,4,1,30,2.88,6,1,
6,0.40,3,0.20,150,1.00,4,1,68,4.08,9,1,
6,0.40,3,0.30,150,1.00,4,1,109,10.59,15,1,
6,0.40,3,0.40,150,1.00,4,1,150,59.39,92,86,
6,0.40,3,0.50,150,1.00,4,1,190,131.68,236,233,
6,0.40,3,0.60,150,1.00,4,1,232,206.59,385,385,
6,0.40,3,0.70,150,1.00,4,1,273,281.27,535,533,
6,0.40,3,0.80,150,1.00,4,1,319,356.44,688,686,
6,0.40,3,0.90,150,1.00,4,1,360,431.01,837,837,
6,0.50,3,0.10,191,1.39,4,1,30,2.88,6,1,
6,0.50,3,0.20,191,1.39,4,1,68,4.08,9,1,
6,0.50,3,0.30,191,1.39,4,1,109,10.59,15,1,
6,0.50,3,0.40,191,1.39,4,1,150,59.39,92,86,
6,0.50,3,0.50,191,1.39,4,1,190,131.68,236,233,
6,0.50,3,0.60,191,1.39,4,1,232,206.59,385,385,
6,0.50,3,0.70,191,1.39,4,1,273,281.27,535,533,
6,0.50,3,0.80,191,1.39,4,1,319,356.44,688,686,
6,0.50,3,0.90,191,1.39,4,1,360,431.01,837,837,
6,0.60,3,0.10,230,2.99,7,1,30,2.88,6,1,
6,0.60,3,0.20,230,2.99,7,1,68,4.08,9,1,
6,0.60,3,0.30,230,2.99,7,1,109,10.59,15,1,
6,0.60,3,0.40,230,2.99,7,1,150,59.39,92,86,
6,0.60,3,0.50,230,2.99,7,1,190,131.68,236,233,
6,0.60,3,0.60,230,2.99,7,1,232,206.59,385,385,
6,0.60,3,0.70,230,2.99,7,1,273,281.27,535,533,
6,0.60,3,0.80,230,2.99,7,1,319,356.44,688,686,
6,0.60,3,0.90,230,2.99,7,1,360,431.01,837,837,
6,0.70,3,0.10,274,17.44,19,14,30,2.88,6,1,
6,0.70,3,0.20,274,17.44,19,14,68,4.08,9,1,
6,0.70,3,0.30,274,17.44,19,14,109,10.59,15,1,
6,0.70,3,0.40,274,17.44,19,14,150,59.39,92,86,
6,0.70,3,0.50,274,17.44,19,14,190,131.68,236,233,
6,0.70,3,0.60,274,17.44,19,14,232,206.59,385,385,
6,0.70,3,0.70,274,17.44,19,14,273,281.27,535,533,
6,0.70,3,0.80,274,17.44,19,14,319,356.44,688,686,
6,0.70,3,0.90,274,17.44,19,14,360,431.01,837,837,
6,0.80,3,0.10,316,50.44,83,81,30,2.88,6,1,
6,0.80,3,0.20,316,50.44,83,81,68,4.08,9,1,
6,0.80,3,0.30,316,50.44,83,81,109,10.59,15,1,
6,0.80,3,0.40,316,50.44,83,81,150,59.39,92,86,
6,0.80,3,0.50,316,50.44,83,81,190,131.68,236,233,
6,0.80,3,0.60,316,50.44,83,81,232,206.59,385,385,
6,0.80,3,0.70,316,50.44,83,81,273,281.27,535,533,
6,0.80,3,0.80,316,50.44,83,81,319,356.44,688,686,
6,0.80,3,0.90,316,50.44,83,81,360,431.01,837,837,
6,0.90,3,0.10,359,86.16,159,159,30,2.88,6,1,
6,0.90,3,0.20,359,86.16,159,159,68,4.08,9,1,
6,0.90,3,0.30,359,86.16,159,159,109,10.59,15,1,
6,0.90,3,0.40,359,86.16,159,159,150,59.39,92,86,
6,0.90,3,0.50,359,86.16,159,159,190,131.68,236,233,
6,0.90,3,0.60,359,86.16,159,159,232,206.59,385,385,
6,0.90,3,0.70,359,86.16,159,159,273,281.27,535,533,
6,0.90,3,0.80,359,86.16,159,159,319,356.44,688,686,
6,0.90,3,0.90,359,86.16,159,159,360,431.01,837,837,
6,0.10,4,0.10,31,1.04,4,1,30,2.46,7,1,
6,0.10,4,0.20,31,1.04,4,1,71,3.02,7,1,
6,0.10,4,0.30,31,1.04,4,1,112,4.56,10,1,
6,0.10,4,0.40,31,1.04,4,1,153,17.35,21,6,
6,0.10,4,0.50,32,1.07,4,1,195,68.37,110,106,
6,0.10,4,0.60,32,1.07,4,1,238,131.38,236,236,
6,0.10,4,0.70,32,1.07,4,1,276,190.23,357,357,
6,0.10,4,0.80,32,1.07,4,1,322,253.44,482,480,
6,0.10,4,0.90,32,1.07,4,1,367,317.27,611,611,
6,0.20,4,0.10,69,1.13,5,1,33,2.37,6,1,
6,0.20,4,0.20,69,1.13,5,1,71,2.93,7,1,
6,0.20,4,0.30,69,1.13,5,1,113,4.51,9,1,
6,0.20,4,0.40,69,1.13,5,1,152,18.09,24,7,
6,0.20,4,0.50,69,1.13,5,1,195,68.37,110,106,
6,0.20,4,0.60,69,1.13,5,1,238,131.38,236,236,
6,0.20,4,0.70,69,1.13,5,1,276,190.23,357,357,
6,0.20,4,0.80,69,1.13,5,1,322,253.44,482,480,
6,0.20,4,0.90,69,1.13,5,1,367,317.27,611,611,
6,0.30,4,0.10,111,1.32,5,1,33,2.37,6,1,
6,0.30,4,0.20,111,1.32,5,1,71,2.93,7,1,
6,0.30,4,0.30,111,1.32,5,1,113,4.51,9,1,
6,0.30,4,0.40,111,1.32,5,1,152,18.09,24,7,
6,0.30,4,0.50,111,1.32,5,1,195,68.37,110,106,
6,0.30,4,0.60,111,1.32,5,1,238,131.38,236,236,
6,0.30,4,0.70,111,1.32,5,1,276,190.23,357,357,
6,0.30,4,0.80,111,1.32,5,1,322,253.44,482,480,
6,0.30,4,0.90,111,1.32,5,1,367,317.27,611,611,
6,0.40,4,0.10,153,1.85,5,1,33,2.37,6,1,
6,0.40,4,0.20,153,1.85,5,1,71,2.93,7,1,
6,0.40,4,0.30,153,1.85,5,1,113,4.51,9,1,
6,0.40,4,0.40,153,1.85,5,1,152,18.09,24,7,
6,0.40,4,0.50,153,1.85,5,1,195,68.37,110,106,
6,0.40,4,0.60,153,1.85,5,1,238,131.38,236,236,
6,0.40,4,0.70,153,1.85,5,1,276,190.23,357,357,
6,0.40,4,0.80,153,1.85,5,1,322,253.44,482,480,
6,0.40,4,0.90,153,1.85,5,1,367,317.27,611,611,
6,0.50,4,0.10,196,2.95,7,1,33,2.37,6,1,
6,0.50,4,0.20,196,2.95,7,1,71,2.93,7,1,
6,0.50,4,0.30,196,2.95,7,1,113,4.51,9,1,
6,0.50,4,0.40,196,2.95,7,1,152,18.09,24,7,
6,0.50,4,0.50,196,2.95,7,1,195,68.37,110,106,
6,0.50,4,0.60,196,2.95,7,1,238,131.38,236,236,
6,0.50,4,0.70,196,2.95,7,1,276,190.23,357,357,
6,0.50,4,0.80,196,2.95,7,1,322,253.44,482,480,
6,0.50,4,0.90,196,2.95,7,1,367,317.27,611,611,
6,0.60,4,0.10,238,12.91,14,5,33,2.37,6,1,
6,0.60,4,0.20,238,12.91,14,5,71,2.93,7,1,
6,0.60,4,0.30,238,12.91,14,5,113,4.51,9,1,
6,0.60,4,0.40,238,12.91,14,5,152,18.09,24,7,
6,0.60,4,0.50,238,12.91,14,5,195,68.37,110,106,
6,0.60,4,0.60,238,12.91,14,5,238,131.38,236,236,
6,0.60,4,0.70,238,12.91,14,5,276,190.23,357,357,
6,0.60,4,0.80,238,12.91,14,5,322,253.44,482,480,
6,0.60,4,0.90,238,12.91,14,5,367,317.27,611,611,
6,0.70,4,0.10,281,45.04,71,69,33,2.37,6,1,
6,0.70,4,0.20,281,45.04,71,69,71,2.93,7,1,
6,0.70,4,0.30,281,45.04,71,69,113,4.51,9,1,
6,0.70,4,0.40,281,45.04,71,69,152,18.09,24,7,
6,0.70,4,0.50,281,45.04,71,69,195,68.37,110,106,
6,0.70,4,0.60,281,45.04,71,69,238,131.38,236,236,
6,0.70,4,0.70,281,45.04,71,69,276,190.23,357,357,
6,0.70,4,0.80,281,45.04,71,69,322,253.44,482,480,
6,0.70,4,0.90,281,45.04,71,69,367,317.27,611,611,
6,0.80,4,0.10,324,83.92,152,151,33,2.37,6,1,
6,0.80,4,0.20,324,83.92,152,151,71,2.93,7,1,
6,0.80,4,0.30,324,83.92,152,151,113,4.51,9,1,
6,0.80,4,0.40,324,83.92,152,151,152,18.09,24,7,
6,0.80,4,0.50,324,83.92,152,151,195,68.37,110,106,
6,0.80,4,0.60,324,83.92,152,151,238,131.38,236,236,
6,0.80,4,0.70,324,83.92,152,151,276,190.23,357,357,
6,0.80,4,0.80,324,83.92,152,151,322,253.44,482,480,
6,0.80,4,0.90,324,83.92,152,151,367,317.27,611,611,
6,0.90,4,0.10,367,124.36,235,235,33,2.37,6,1,
6,0.90,4,0.20,367,124.36,235,235,71,2.93,7,1,
6,0.90,4,0.30,367,124.36,235,235,113,4.51,9,1,
6,0.90,4,0.40,367,124.36,235,235,152,18.09,24,7,
6,0.90,4,0.50,367,124.36,235,235,195,68.37,110,106,
6,0.90,4,0.60,367,124.36,235,235,238,131.38,236,236,
6,0.90,4,0.70,367,124.36,235,235,276,190.23,357,357,
6,0.90,4,0.80,367,124.36,235,235,322,253.44,482,480,
6,0.90,4,0.90,367,124.36,235,235,367,317.27,611,611,
6,0.10,5,0.10,33,1.41,5,1,34,2.15,7,1,
6,0.10,5,0.20,33,1.41,5,1,72,2.52,7,1,
6,0.10,5,0.30,33,1.41,5,1,113,3.25,7,1,
6,0.10,5,0.40,33,1.41,5,1,155,6.83,12,1,
6,0.10,5,0.50,33,1.41,5,1,197,32.84,41,34,
6,0.10,5,0.60,33,1.41,5,1,244,85.52,148,146,
6,0.10,5,0.70,33,1.41,5,1,283,138.26,251,249,
6,0.10,5,0.80,33,1.41,5,1,327,192.66,362,361,
6,0.10,5,0.90,33,1.41,5,1,371,248.76,474,474,
6,0.20,5,0.10,70,1.66,6,1,34,2.15,7,1,
6,0.20,5,0.20,70,1.66,6,1,72,2.52,7,1,
6,0.20,5,0.30,70,1.66,6,1,113,3.25,7,1,
6,0.20,5,0.40,70,1.66,6,1,155,6.83,12,1,
6,0.20,5,0.50,70,1.66,6,1,197,32.84,41,34,
6,0.20,5,0.60,70,1.66,6,1,244,85.52,148,146,
6,0.20,5,0.70,70,1.66,6,1,283,138.26,251,249,
6,0.20,5,0.80,70,1.66,6,1,327,192.66,362,361,
6,0.20,5,0.90,70,1.66,6,1,371,248.76,474,474,
6,0.30,5,0.10,113,1.98,6,1,34,2.15,7,1,
6,0.30,5,0.20,113,1.98,6,1,72,2.52,7,1,
6,0.30,5,0.30,113,1.98,6,1,113,3.25,7,1,
6,0.30,5,0.40,113,1.98,6,1,155,6.83,12,1,
6,0.30,5,0.50,113,1.98,6,1,197,32.84,41,34,
6,0.30,5,0.60,113,1.98,6,1,244,85.52,148,146,
6,0.30,5,0.70,113,1.98,6,1,283,138.26,251,249,
6,0.30,5,0.80,113,1.98,6,1,327,192.66,362,361,
6,0.30,5,0.90,113,1.98,6,1,371,248.76,474,474,
6,0.40,5,0.10,155,2.64,8,1,34,2.15,7,1,
6,0.40,5,0.20,155,2.64,8,1,72,2.52,7,1,
6,0.40,5,0.30,155,2.64,8,1,113,3.25,7,1,
6,0.40,5,0.40,155,2.64,8,1,155,6.83,12,1,
6,0.40,5,0.50,155,2.64,8,1,197,32.84,41,34,
6,0.40,5,0.60,155,2.64,8,1,244,85.52,148,146,
6,0.40,5,0.70,155,2.64,8,1,283,138.26,251,249,
6,0.40,5,0.80,155,2.64,8,1,327,192.66,362,361,
6,0.40,5,0.90,155,2.64,8,1,371,248.76,474,474,
6,0.50,5,0.10,199,6.07,11,1,34,2.15,7,1,
6,0.50,5,0.20,199,6.07,11,1,72,2.52,7,1,
6,0.50,5,0.30,199,6.07,11,1,113,3.25,7,1,
6,0.50,5,0.40,199,6.07,11,1,155,6.83,12,1,
6,0.50,5,0.50,199,6.07,11,1,197,32.84,41,34,
6,0.50,5,0.60,199,6.07,11,1,244,85.52,148,146,
6,0.50,5,0.70,199,6.07,11,1,283,138.26,251,249,
6,0.50,5,0.80,199,6.07,11,1,327,192.66,362,361,
6,0.50,5,0.90,199,6.07,11,1,371,248.76,474,474,
6,0.60,5,0.10,243,32.53,44,42,34,2.15,7,1,
6,0.60,5,0.20,243,32.53,44,42,72,2.52,7,1,
6,0.60,5,0.30,243,32.53,44,42,113,3.25,7,1,
6,0.60,5,0.40,243,32.53,44,42,155,6.83,12,1,
6,0.60,5,0.50,243,32.53,44,42,197,32.84,41,34,
6,0.60,5,0.60,243,32.53,44,42,244,85.52,148,146,
6,0.60,5,0.70,243,32.53,44,42,283,138.26,251,249,
6,0.60,5,0.80,243,32.53,44,42,327,192.66,362,361,
6,0.60,5,0.90,243,32.53,44,42,371,248.76,474,474,
6,0.70,5,0.10,285,73.98,127,125,34,2.15,7,1,
6,0.70,5,0.20,285,73.98,127,125,72,2.52,7,1,
